0.1265125,0.12946475,0.1250675,0.12257349,0.12284364,0.12780615,0.12555565,0.12364858
0.12586275,0.12206245,0.12385824,0.12487668,0.12450744,0.12264195,0.12377798,0.1258959
0.12673619,0.12847166,0.12399107,0.12417163,0.12338974,0.12788455,0.12396322,0.12517054
0.1272377,0.12574972,0.12221139,0.12885038,0.12515953,0.12365917,0.12237387,0.12736896
0.12595187,0.12319819,0.12680437,0.12343748,0.12422726,0.12226785,0.12677354,0.1259861
0.12657518,0.12789497,0.1239687,0.1232892,0.12299549,0.12801924,0.1243266,0.12475643
0.12668482,0.12697563,0.12240571,0.12639406,0.12478175,0.12498098,0.12258126,0.1255696
0.12730386,0.12607453,0.12759607,0.12556601,0.1260688,0.1225048,0.12712805,0.12510165
0.13035122,0.12659556,0.1243721,0.12458582,0.12525373,0.12617745,0.12359469,0.12136479
0.12639418,0.12477738,0.12383084,0.12392939,0.12301231,0.12461869,0.125094,0.12619727
0.1251334,0.12987949,0.12585028,0.12609256,0.12316672,0.12369439,0.12813298,0.12485886
0.12365399,0.13054799,0.12530495,0.12538478,0.12396261,0.12580059,0.12533451,0.12382778
0.13014132,0.12759257,0.12440746,0.12321254,0.12512207,0.12544314,0.12580596,0.12325287
0.12712616,0.12590918,0.12418189,0.12681566,0.12453669,0.12516712,0.121633,0.1292958
0.12933683,0.12480375,0.12403333,0.12195519,0.12821957,0.12456461,0.12400409,0.12243843
0.13689723,0.13875876,0.13315357,0.13783109,0.13646596,0.13500199,0.13197924,0.13502136
0.14938338,0.14907742,0.14907054,0.14581254,0.15018427,0.14334172,0.14848644,0.14724296
0.14746519,0.147547,0.14583902,0.1468003,0.14962144,0.14660853,0.14582375,0.14782989
0.14615415,0.15005922,0.14811405,0.15200389,0.15114458,0.14711614,0.1433808,0.14741879
0.14892162,0.14825232,0.14413269,0.14600161,0.14916568,0.14607995,0.14295373,0.14653242
0.15061421,0.15077812,0.14765403,0.14416511,0.15164389,0.14669792,0.14462174,0.14411888
0.14639175,0.15181435,0.15261089,0.14993107,0.14902943,0.14602582,0.14816765,0.14792924
0.16167258,0.16601984,0.16245356,0.16225397,0.16243513,0.16272194,0.16276135,0.16044128
0.14825124,0.14858284,0.14760645,0.14957887,0.14989525,0.14523252,0.14645491,0.15132832
0.15167754,0.15139126,0.15078967,0.14608646,0.15180323,0.14590914,0.14545041,0.14569877
0.15053362,0.15142917,0.14883421,0.14552494,0.14963901,0.14891823,0.14651341,0.14770828
0.14891914,0.14807248,0.14866269,0.1466135,0.15002105,0.14363286,0.14770196,0.14824988
0.15162071,0.15183312,0.15100565,0.14874277,0.15282001,0.14853579,0.14703401,0.14273575
0.14946794,0.14839555,0.14913524,0.14795112,0.14961795,0.14509162,0.14857193,0.14801406
0.1485041,0.14729504,0.14434964,0.14652607,0.15208209,0.14529158,0.14499763,0.14566174
0.15222081,0.14868827,0.14849711,0.14537482,0.1528994,0.14837218,0.14928143,0.14845959
0.14901126,0.1530693,0.14600188,0.14521122,0.14888388,0.14927759,0.14759356,0.14461575
0.14814737,0.14923173,0.14801717,0.14547467,0.14905986,0.14493682,0.14727293,0.14776697
0.14918698,0.14984402,0.15270476,0.14966125,0.15141817,0.14550241,0.15085198,0.14652667
0.14898157,0.15007267,0.144923,0.1462811,0.15453874,0.14526876,0.14540695,0.14516439
0.15081503,0.15142241,0.14792735,0.14370326,0.15214764,0.14938136,0.1474964,0.14798685
0.15099115,0.14956132,0.14995584,0.1473946,0.15022528,0.15073215,0.14676457,0.14608134
0.14712045,0.151754,0.14948599,0.14808055,0.14896838,0.14697996,0.1482552,0.14881075
0.15147753,0.15082085,0.14730816,0.14592112,0.15060001,0.15097895,0.14738097,0.14749664
0.14774363,0.15313538,0.15240907,0.14751345,0.14994318,0.14720106,0.14675773,0.14684345
0.150885,0.14664764,0.15217792,0.14818321,0.15235836,0.14616036,0.14933494,0.14905223
0.1476873,0.14946931,0.14809287,0.14780791,0.15200958,0.14743497,0.14923643,0.14790236
0.14920955,0.14824631,0.15358204,0.14952638,0.15132155,0.14686449,0.1492891,0.15008592
0.14923048,0.14604732,0.15056892,0.14819267,0.15317406,0.14592159,0.15001923,0.14824512
0.14887996,0.15260699,0.14793216,0.14556925,0.15093102,0.14597117,0.14686278,0.14597312
0.14952967,0.15210754,0.15325943,0.14823631,0.15015208,0.14838836,0.14965079,0.14715161
0.14835405,0.14990688,0.14795716,0.14559405,0.15135504,0.14623797,0.1498235,0.14651684
0.14864952,0.15016931,0.14933023,0.14747177,0.15211763,0.14744241,0.14842533,0.14723759
0.15083045,0.15282243,0.15102875,0.14954966,0.15192098,0.14912114,0.1482074,0.14809379
0.15204767,0.15279674,0.14692251,0.1456558,0.15437296,0.14859386,0.14782662,0.14650068
0.1491632,0.14673733,0.1462321,0.15024852,0.15103095,0.14818113,0.14654472,0.15045836
0.14826956,0.14982967,0.15430408,0.15028651,0.15331797,0.14704926,0.14884564,0.14867072
0.15405842,0.14919603,0.14677107,0.14519481,0.15104782,0.14933932,0.14752163,0.14693791
0.14958919,0.15086382,0.14712484,0.15043593,0.15524981,0.14819565,0.14628102,0.15004566
0.14867502,0.15253598,0.15169967,0.14870945,0.14936287,0.14801621,0.15043372,0.14769546
0.15454366,0.15017949,0.14726352,0.14554609,0.15497964,0.14875936,0.14772357,0.14546293
0.15249209,0.15118767,0.14590922,0.14619554,0.15297955,0.14901387,0.14830409,0.14751357
0.1547626,0.15123179,0.15066323,0.14648014,0.15451907,0.14972168,0.14715272,0.14680284
0.14999846,0.14930741,0.14688257,0.149755,0.15083909,0.1474704,0.14868063,0.14852146
0.15268445,0.14917216,0.14873269,0.1464137,0.15400754,0.14884938,0.14724338,0.14530602
0.15061521,0.1542535,0.15245032,0.14876453,0.1494067,0.14941166,0.14915415,0.14813129
0.14910755,0.14979675,0.14644466,0.14630046,0.15180932,0.14506781,0.1470992,0.14599646
0.14985551,0.15002206,0.14742325,0.14514703,0.15153423,0.14844326,0.14639252,0.14768548
0.15182445,0.14971345,0.14877681,0.15096132,0.15173974,0.14722953,0.14315927,0.14909898
0.14957218,0.14862561,0.14839242,0.14926043,0.15171922,0.14730334,0.14576241,0.1498312
0.14902728,0.15290316,0.14693981,0.14729093,0.14836131,0.1489602,0.14893981,0.14730116
0.15198071,0.15291827,0.15025661,0.14816795,0.15162453,0.14704432,0.14884239,0.14531884
0.15033535,0.15260734,0.14754975,0.14773218,0.15065973,0.14833819,0.14848583,0.1490475
0.15101306,0.15083246,0.1494381,0.14736371,0.15187889,0.14466149,0.14645178,0.14795312
0.14965594,0.14935178,0.14992309,0.14849511,0.15202109,0.14689864,0.14864451,0.14834319
0.14955208,0.14643434,0.14806892,0.15036684,0.15024647,0.14774963,0.14611301,0.15107075
0.15183968,0.14912733,0.14631123,0.14679841,0.15289918,0.14903532,0.1475384,0.14686974
0.15311683,0.1523564,0.15101168,0.14591684,0.15084098,0.14965351,0.14660195,0.14678994
0.14981698,0.14948642,0.14755302,0.14623826,0.15047514,0.1503887,0.14716525,0.14759293
0.14936469,0.15416544,0.14816003,0.14816179,0.15021278,0.15073653,0.14795247,0.14705274
0.14618456,0.15117586,0.15274854,0.15065796,0.15127286,0.14593531,0.15065653,0.14889939
0.15019715,0.14802116,0.14625737,0.15047211,0.14895246,0.14607739,0.14478255,0.1486483
0.15022601,0.14827421,0.14413148,0.145362,0.15004048,0.14651916,0.14577079,0.14615879
0.15224757,0.15024326,0.14945945,0.14808592,0.15256797,0.14767997,0.14786198,0.14675461
0.1474171,0.15259102,0.14831815,0.14666338,0.14843951,0.14667453,0.1480712,0.14775764
0.14768437,0.14844179,0.14804982,0.14723298,0.15022529,0.14644483,0.14962294,0.14793241
0.14977342,0.15059091,0.14693555,0.14793413,0.15236922,0.14882001,0.14543245,0.14614047
0.15337626,0.14987312,0.14582216,0.14597516,0.15045497,0.14696597,0.14615464,0.14701568
0.14849319,0.151452,0.14706912,0.14791984,0.14933718,0.14944404,0.14893114,0.14811853
0.15040047,0.14771371,0.15379619,0.14964141,0.14810648,0.14461011,0.14611326,0.15058917
0.15186256,0.15041799,0.14733894,0.14477532,0.15347598,0.14979326,0.14647634,0.14542642
0.14946493,0.14942607,0.14803711,0.14695071,0.14936099,0.14856461,0.14887957,0.14537399
0.15053235,0.14936061,0.15131978,0.14878078,0.15015497,0.14759209,0.14505333,0.14845769
0.15273077,0.14893125,0.14595478,0.14567696,0.15355761,0.14832361,0.14545896,0.14476426
0.15043207,0.14792,0.14325192,0.1482499,0.15226921,0.14732534,0.14632881,0.14857095
0.14834153,0.14902284,0.1536979,0.151035,0.15199067,0.14520175,0.14584506,0.14818649
0.14880422,0.1495283,0.1449357,0.14566302,0.15267635,0.14638359,0.14628527,0.14442068
0.14881219,0.152087,0.14600097,0.14677398,0.14914698,0.14829976,0.14675817,0.14647364
0.14935462,0.14804561,0.15328953,0.1494381,0.15203154,0.14503806,0.14993035,0.14661249
0.15043773,0.14900872,0.14520005,0.14781504,0.15106733,0.14780783,0.14581321,0.14649728
0.15222893,0.14884124,0.14711521,0.14322091,0.15052768,0.14855948,0.14632849,0.14624185
0.15149497,0.14939807,0.14622482,0.14944232,0.15242766,0.1455093,0.1461983,0.14783243
0.15148492,0.15081468,0.15034765,0.14726523,0.14888828,0.14996322,0.1473221,0.14524973
0.15208652,0.14740182,0.14534388,0.14565397,0.15181729,0.1473117,0.14833054,0.145063
0.14989826,0.14952444,0.14674119,0.14836521,0.15109134,0.14555445,0.14589138,0.14754246
0.15018926,0.14820098,0.15349895,0.14707011,0.14997868,0.1463694,0.14985364,0.14911473
0.14778497,0.15364536,0.14801577,0.14788667,0.14950899,0.14946073,0.14853459,0.14686391
0.15144719,0.14969407,0.14849992,0.14703142,0.15226584,0.14686513,0.1469525,0.14623824
0.14981586,0.15127579,0.14736545,0.14928448,0.15265128,0.14562444,0.14645102,0.14707138
0.14646931,0.14873191,0.14593688,0.14771385,0.14908091,0.14741671,0.14431928,0.14747889
0.14908904,0.14967492,0.14901433,0.14742245,0.15249135,0.14793475,0.15036093,0.14705962
0.14971593,0.15447447,0.14982891,0.14842436,0.1506891,0.14877961,0.14729951,0.1453135
0.15199613,0.14844176,0.14627892,0.1460726,0.15310666,0.14751192,0.14514929,0.14521701
0.14984311,0.14753932,0.144179,0.14790207,0.15358792,0.14637582,0.14515578,0.14546434
0.14958368,0.14777311,0.14921222,0.14958662,0.14910987,0.14397607,0.14659885,0.1470865
0.14732517,0.15088293,0.14720311,0.14903554,0.14925993,0.14805721,0.14524492,0.14527285
0.15076691,0.15143624,0.14681625,0.14350473,0.15035728,0.14893705,0.14728532,0.14724674
0.14986256,0.15093255,0.14919054,0.15107501,0.15152081,0.14644745,0.14493276,0.14943908
0.14968215,0.14725197,0.14659033,0.14899046,0.1527253,0.146557,0.14520533,0.15007921
0.15143973,0.14709439,0.14907238,0.14858786,0.15133857,0.14543047,0.14724443,0.14691321
0.14972644,0.14849572,0.15232877,0.14966259,0.15157146,0.14334419,0.14733011,0.14794391
0.14856624,0.14955184,0.14863301,0.14725199,0.15042115,0.14468872,0.14846754,0.14635274
0.14898243,0.15122069,0.1474153,0.14651745,0.15049147,0.14841307,0.14844749,0.14641678
0.14732007,0.15390099,0.15143825,0.1490317,0.15036201,0.14972139,0.14775732,0.14605944
0.14977098,0.15398221,0.14736253,0.1475796,0.15020245,0.1506859,0.14945241,0.14760521
0.14868122,0.1494399,0.14405198,0.14823826,0.15173586,0.1470238,0.14466517,0.14531753
0.14957063,0.14989977,0.14826331,0.15197104,0.15289335,0.14605695,0.14322622,0.14750809
0.14782628,0.14992843,0.14561941,0.14888358,0.15179061,0.14918607,0.14686962,0.15006645
0.15010229,0.14981711,0.14537691,0.14772602,0.15168857,0.14639538,0.14723823,0.14541971
0.15250186,0.15170635,0.14873669,0.14902112,0.15278783,0.14435462,0.1450703,0.14679516
0.15317418,0.15082014,0.14744718,0.14381486,0.14915393,0.14774427,0.1461212,0.14821005
0.14990114,0.14853303,0.14987399,0.14915509,0.15055272,0.14546396,0.15249217,0.14638751
0.14981605,0.14739649,0.15012844,0.15011175,0.15057474,0.14697655,0.14655966,0.14987032
0.14680936,0.15324905,0.14627352,0.14671273,0.1479285,0.14857549,0.14762331,0.14587196
0.15075261,0.14908012,0.14932421,0.14914549,0.15182974,0.14525653,0.14738474,0.15048779
0.15044119,0.15257177,0.14767556,0.14832137,0.15059242,0.14656277,0.14661534,0.14754487
0.15134968,0.1474481,0.14706028,0.14589299,0.15110918,0.14705352,0.14746549,0.14567158
0.15231612,0.15012885,0.14647622,0.14454333,0.15174648,0.14880114,0.14739014,0.14592759
0.15204898,0.14740118,0.15181034,0.14544716,0.15310128,0.14997553,0.14850236,0.14576233
0.15391891,0.1481661,0.14635578,0.14556627,0.15471117,0.14755834,0.14768948,0.144689
0.14917336,0.14683572,0.14546593,0.14904569,0.15034538,0.14701485,0.14651136,0.15143738
0.14996072,0.15202078,0.15169953,0.14850272,0.15241794,0.14537022,0.15008325,0.14934189
0.14895594,0.14958327,0.14982714,0.14553643,0.15187528,0.14541789,0.14960764,0.14912073
0.15048675,0.14867576,0.15058068,0.1486673,0.1507181,0.1445997,0.14875699,0.14789855
0.14957566,0.14983074,0.14877196,0.15040838,0.1509162,0.14725397,0.14339653,0.15001276
0.14957088,0.14677249,0.14964906,0.14640717,0.1508914,0.14357208,0.14844738,0.14726081
0.15098301,0.14963477,0.14864723,0.14998875,0.1528048,0.14539377,0.15040408,0.14833745
0.1470875,0.149118,0.15365725,0.14787725,0.15158594,0.14671293,0.15001072,0.14652019
0.14866095,0.14875323,0.14965998,0.14704056,0.1480951,0.14657822,0.14910525,0.14677721
0.14858163,0.15039917,0.14949043,0.14511904,0.15002305,0.14700899,0.14647326,0.14572496
0.1507942,0.14925005,0.15234391,0.14995123,0.14947492,0.14593608,0.14682176,0.14883826
0.14944012,0.14766438,0.14802803,0.15018401,0.15089258,0.14696814,0.14626981,0.14863439
0.14721337,0.15012429,0.14618698,0.14930627,0.15226032,0.14757467,0.14611118,0.14812082
0.14941449,0.15195031,0.15019406,0.15261994,0.14958733,0.14851241,0.14588135,0.14781218
0.15064979,0.14981752,0.1443474,0.14593914,0.15230201,0.14743505,0.14617395,0.14701453
0.15002456,0.1459262,0.1494856,0.14678216,0.1504472,0.14567659,0.14759981,0.14828878
0.15226288,0.14893693,0.15280896,0.14682473,0.15064894,0.14609728,0.1480959,0.14658812
